text,label
مرة اثنين مساطيل قاعدين على القهوة فواحد بيقول للتانى فيك من يكتم السر ، فقالة فى بير ، قالة بصراحة محتاج عشرة جنية قام المسطول التانى لافف وشه وقايل ولا كأنى سمعت حاجة,Egypt
عشرة عرابجة يتمازحون ماتوا أربعة قالوا الباقين: خلاص عاد لا تنقلب جد.,Yemen
مرة واحد مهبول يسأل في واحد مهبول قلو ياخي ليوم سبت ولا الأحد قلو الاثنين قلو كيفاش جايين مع بعضهم.,Tunisia
مرة واحد اهبل ماعندوش غير ضرسين بس راح مقدم على وظيفه عينوه خرامه في الشركة.,Libya
حمصي عم يعبي استمارة توظيف وصل لعند الجنس قام كتب مرتين بالاسبوع.,Syria
مجموعة من الأغبياء جالسين يرمون حجارة على الأسد كلهم هربوا إلا اثنين قالوا إحنا ما رمينا عليك طوب.,Yemen
اقرأ أيضًا: نكت زوجية مضحكة,
المعلم : ماهي الكلمة الذي يستخدمها التلاميذ عند السؤال؟ الطالب : لااعرف المعلم : أحسنت .,Saudi
في رمضان، واحد اتصل بـ شيخ وقاله: يا شيخ، استيقظت الظهر وأكلت ثم تذكرت إني صايم، فـ شنو علي؟، فرد الشيخ: عليك لعنة الله.,
مره في اثنين شبحوا خيمه وسرب ضئ الاول قال هدا عرس والتاني قال عزئ المهم عرس عزئ عرس عزئ المهم جاهم واحد احرف منهم قاللهم هدا عرس واحد ميت.,Libya
نكت مضحكة,
شخص طويل اتجوز وحدة طوبلة خلفوا ولد طويل,
محشش يقول أحسن خمس أشياء بالدنيا ثلاثة: النوم والأكل!.,Saudi
فرخة انتحرت  وكتبت في وصيتها قبل ما تموت  ماجي سارت أهم مني.,
واحد نقاش بنته تعبت، راح سنفرها برا.,
اب كسلان قال لولدو الكسلان قوم افتح الباب لامك الابن: افتحلها انت مش هذي مرتك؟ الاب: قوم يا ولدي هذه امك الابن: و مرتك ثاني قوم انت افتحلها الاب: يا مرأة انتي طالق بالثلاثة… قوم ضرك افتح الباب لامك و رد بالك تقلي مرتك.,Tunisia
طفل بعثاتو آمو يشري في الخبز طريق كامل وهو يقول تلاث خبزات ثلاث خبزات طاح في حفرة ولا يقول ثلاث دبزات ثلاث دبزات راح عند الخباز عطاه بثلاث دبزات .,
انوش شك في مرتو بلي تخن فيه. راقبها ودخل تحت السرير وبعد شوي جا عشيقهاوسألها شكون تحبي أكثر أنا ولا راجلك !!قالت بصرآحه : زوجي !وراجلها تحت السرير يبكي ويقول :والله غير صح بنت فاميليا,Algeria
"واحد خرج من مستشفى المجانين , يخدم حلاق , أيا جاء الزبون الأول , كي بدا يحففلو , سقصاه : تستحق وذنك ؟ الزبون يحسبوا يضحك معاه “اعتقد أنه يمزح ” : قالو لا , المهبول قطع أذن الزبون ورماها في الخارج , الزبون مات من الرعب , عاود سقصاه : تحتاج الأذن الأخرى ؟, الزبون قالوا برعب ايه , الحلاق قطعها واعطاهالو .",Algeria
"واحد امشي للدكان قاله و النبي صرفلي الدينار اربعة ارباع ,, قالهارباع ,, برا تو تلقاهم تحت الكوبري",Libya
قالك وحدة تزوجت بواحد مشحاح ميجيب غير الخبز والبصل ايا وحد النهار جاب الخبز برك .قاتلوا مرتو وين راه البصل .قالها اه ياوحد الستوتة والفتى السقايط,Algeria
الحمار في فرح أسد فقال له الأسد بس أنا معزمتش حمير أيه اللي,
ماأحد جاوب قال المحشش الاسبوع فيه أحد والصحراء مافيها أحد.,
واحد صعيدي عنده ارق ما بينامش، واحد صاحبه قاله عد لحد 500 هتروح في النوم قاعد يعد النوم كبس عليه قبل ال٥٠٠ راح غسل وشه وقعد يكمل.,Egypt
عين النعامة تكون اكبر من حجم رأسها.,
بخيل واقف فى البلكونة.. لقى ابنه بينادى عليه.. وبيقوله بابا بابا بابا .. قاله ياغبى بابا واحدة كفاية.,Egypt
أغبى سؤال وصلني في فيسبوك واحد قالي _خوي علاش تكتب بالعربي  الله غالب خوي الماني و ناكر أصلي .,
واحد سكران وقع من الدور الثالث الناس اتلمت حوليه يسألوه في إيه قالهم معرفش أنا لسة نازل دلوقتي.,
زوج مهابل هربوا من مستشفى المجانين ركبوا سيارة الاول قال الثاني دور على اليمن قالوا الثاني دور انت راني نسوق .,Algeria
واحد غبي سقساوه واش تتمنى قلهم نتمنى يكون رمضان مثل كأس العالم يجي مرة كل 4 سنين وكل مرة في بلاد؟,Algeria
أفشل جهاز إكتشفوا الإنسان هو مجفف اليدين تحط تحتوا يديك نص ساعة باش تشيحهم في الأخر تمسحهم في سروالك و تخرج.,
نكت مضحكة جدا جدا جدا تموت من الضحك 2023 جزائرية,
مرة واحدة قالت لجوزها إهدي يا حبيبى كده وارجع زي زمان الراجل طلقها ورجع لأيام العزوبية.,Egypt
واحد بتعز أتصلت به زوجته وقالت له أين أنت لا جبرك ؟ قال لها موجود أيش في ؟ قالت بسرعة تعال .. الطيران يقصف قال لها ملة يقصفك ربي وانا لمو آجي مو أنا مضاد طيران ؟,Yemen
مرة واحد صعيدي شاف سمبوسك، قال الله هما الفراعنة عملوا هرم صغير.,Egypt
اربعه لا تصدقهم: ‏- البنقالي إذا قالكأنا سوي شغل ميه ميه- والمصري إذا قالالمسألة مش مسألة فلوس- والسعودي إذا قالك5 دقائق وانا عندك- واختنا في الله إذا قالتمحل واحد بس واطلع ‹☺›هہِهَہهَہهَہِہِهَہهَہهَہهَہهَہِ,Yemen
الأول : تجي نديرو آفاري ؟ .. الثاني : كيف ؟ .. الأول : أنتا تعطيني نص الفلوس اللي معاك وأنا ناخذ منك النص الثاني.,Libya
واحدة في جنازة مراته عمال يضحك سألوه الناس بتضحك ليه قال لهم: بقالي 20 سنة متجوز أول مرة أعرف هي رايحة فين.,Egypt
واحد دخل صبعو في سطل ماء فرق كيف خرجوا ما لقاهوش ياخي غطس راسو يلوج عليه.,Tunisia
واش غدا غدي نصومو وقولها ليا من الفوقالرجل اطلع السطاح وشاف الهلال ضاوي وقال لمرتو وكاين وشويا قال ليها ومكاينش وشويا قال ليها وكاين ومكاينش وطلعات المرا عندو لسطاح مني سمعاتو وكاين ومكاينش وهو يقول ليها ها هو هاهو وقالت لو مرتو الله يعطيك المسخ الهايع هداك راه غير لهلال ديال الصيدلية اللي في الحومة تيشعل وتيطفا  لعيالات عندهم الرجالة ونا عندي مصيبة مسلطة.,Morocco
واحد الاستاذ ديال الفيزيك سول واحد التلميذ مكلخ ماهي الوحدة  قال ليه المكلخ هي الطناش القديمة.,Morocco
زوج مهابل هربوا من مستشفى المجانين، وركبوا سيارة الأول قال للثاني دور على اليمن، قاله الثاني دور أنت راني نسوق.,Algeria
في قروي قال حقين الهاتف أغبياء ليش؟  طلع شريحة جوال عائلي وهو عزابي,Libya
فقال ليها تتذكري محل المجوهرات المشينا ليهو قبل شهرين وشفنا فيه الغوائش العجبتك ديك.,
مرة غبي ماشى هو وصاحبته قالتله حى بابا ! قاللها ارزنى توا انقوله اختى !؟,Libya
