text,label
واحد دخل عند طبيب اسنان وقاليه بغيتك تحيد ليا ضرسة العقل ولكن من غير بنج  – الدكتور قاليه صعيب راك غاتقصح وضروري من البنج وانت أصلا ما غاديش تصبر قاليه غير حيدها واذا حسيت بالألم نخلصك بالدوبل واذا ما حسيتش مانخلص والو الدكتور عجباتو الفكره و حيد ليه الضرسة بدون بنج وصاحبنا ما حس بوالو وما خلص والو ومشى .المهم الدكتور كتب منشور في فيس بوك: اليوم قلعت لمريض ضرسة العقل من غير بنج ولي غريب في الامر ما حس بوالو وهذا كيدل على الاحترافية ديالي فى العمل.. -جاوبو واحد دكتور عندو العيادة في نفس العمارة .. هذاك ولد الحرام جا عندك؟؟ راه جا عندي ودرت ليه البنج وقلت ليه تسنى شوية ملي خرجت مالقيتوش,joke
قلك وحد المرة الزوجة قالت لزوجها :اليوم عيد ميلادي وراني باغية جيبلي كادو كي نشوفو يشعل قلبي …ذهب الزوج للعمل وفي المساء عطالها علبة ففرحة الزوجة وعندما فتحتها وجدت (باتري تاع طونوبيل) .,joke
طبيب فحص المريض وقال له عندك فيروز في الكبد قال له افحص مرة ثانية محتملا تلاقين أصالة أيضا.,joke
"بالنسبــه للشـبـاب ""!!اللي يصبـغ شعـره أشـگر ""و أمـه و أبـوه ملـحان ""انت منيـن جـابوك يمشمش كربله",not_joke
واحد دلوع تزوج دلوعه جابوا ولد  سموه: يااااااي,joke
التلميذ للأستاذ: سامحني ميسيو نحب نسألك. أستاذ العربية: تفضل ولدي. التلميذ: الضمير المتصل هزو عليه ولا ما زال متصل؟.نشرت بعدها جريدة الصريح خبر وفاة الأستاذ وجار البحث عن الأسباب.,not_joke
مين أكثر إنسان صابر في الدنيا؟؟؟ صعيدي ينتظر إليسا علي قناة إقرأ .,not_joke
تزوجت نملة من فيل وتوفي بعد 10 سنوات ليدفن فيها.,not_joke
واحد غبي يركض في الطريق قابله واحد قاله: تبغاني أوصلك، قاله: لا أنا مستعجل.,joke
واحد سأل محشش قال له هذا البنك فاتح قاله المحشش لا غامق .,joke
شارفا ماتت عمرها ماغسلات شعرها مني بغاو يغسلوه ليها.. لقا القمل كايصلي صلاة الاستسقاء,joke
كان في زوجين كل حياتهم نكد ومشاكل، واتفقوا إنهم يجعلون يوم فرح ويوم للنكد، فكانت الزوجة في يوم الفرح تغني، وترقص وتقول بكرة النكد بكرة.,joke
مسطول حاضر عزاء واحدة حلوة، القارئ قال: “اذكروا محاسن موتاكم”، قال المسطول: “الله يرحمها كانت صاروخ”.,not_joke
راجل كبير في العمر قالولو آش عامل فيك رمضان يا حاج قاللهم كام موش من رشفة الوضوء يصير في.,joke
– اب كسلان قال لولدو الكسلان قوم افتح الباب لامك الابن: افتحلها انت مش هذي مرتك؟ الاب: قوم يا ولدي هذه امك الابن: و مرتك ثاني قوم انت افتحلها الاب: يا مرأة انتي طالق بالثلاثة قوم ضرك افتح الباب لامك و رد بالك تقلي مرتك.,joke
واحد دخل صبعو في سطل ماء فرق كيف خرجوا ما لقاهوش، ياخي غطّس راسو يلوج عليه.,joke
"كليك هادا واح الفأر بغى يخطب واحد الفارة, ملي مشا عند واليديها قالت لو مت الفارة.غادي نزوجك بنتي بشرط, تكتب ليها القادوس بسميتها .",joke
وحدة سولات رجلها وقالت ليه: اللي مت شنو دير قال ليها: نتسطا، قالت ليه: هي مغاديش تزوج ورايا قال ليها: الله اعلم متعرف مسطي اش ندير.,joke
الأب للمدرس علاش ضربت ولدي أمس المدرس لأن ولدك حاشاكم حمار ما يعرفش يكتب كلمة فيل الأب بإستغراب فيل يا ظالم ولد في الصف الأول تبيه يكتب فيل قول له يكتب برغوثة عصفورة حمامة بالكثير مش فيل .,joke
حشاش مشترك في مسابقة أسرع رسمة رسم نقطة وقال: هذا فيل جاي من بعيد.,not_joke
محشش جالسه يطوف على ورى عكس الناس ليييش؟؟ مزود شوط ويبي يمسحه..,joke
مرة لمونتين بيلعبوا استغماية واحدة استخبت والتانية بتدور عليها لما لقيتها قالتلها عصرت عليكي.,joke
حارس عام كان مسافر راكبا حافلة فنام ولما فاق لقى الكريسون قدامو كيقول ليه ارى الورقة فقالو الحارس العام سير جيب باك .,joke
واحد الشيباني قال لصاحبو في أيامات الشباب كانوا العيالات يجريو يتبعوني قال ليه صاحبو ودابا؟ قال ليه الشيباني لا دابا صافي عفى عليا الله من الشفرة ديال السيكان,joke
واحد المكلخ سولوه: أشنو الفرق بين الليمون والتفاح؟قال ليهم: الليمون اللون ديالو ليموني ولكن التفاح اللون ديالو ماشي تفاحي.,joke
واحد الكسول سول المعلم ديال الانجليزية أستاد أشنو المعنى ديال why قال ليه الأستاد علاش قال ليه الكسول لا غير سولت قال ليه الأستاد علاش أبنادم علاش قال ليه الكسول راه غير بغيت نتعلم الانجليزية.,joke
حمصي ما عميقدر ينام قالتلو أمو روح عد للمية.وصل للخمسين كبس عليه النوم.. راح غسل وشو ورجع كمل,joke
مع العلم أنني غاشش منه حرفيا؟,not_joke
قالك وحد العجوزة راحت عند الطبيب قالها باش تحسي ياالحاجة ؟ قالتلو ساعة بالما ساعة بالزيت ساعة باللبن.,not_joke
فيه وحدة راحت تخطب لولدها، سألتها العروس “ابنك يدخن” ؟ قالت العجوز ”والله ما أظن بس يمكن لما بيكون سكران يدخن”.,joke
فيه واحد ضرب عياله؟ ليــه ..؟ لقاهم مشغلين المروحة على ثلاثة وهم اثنيين.,joke
يوجد الكثير من النكت التونسية المضحكة، التي سوف يتم عرض مجموعة منها فيما يلي:,not_joke
خطرة واحد كان يسرح بالنعاج وحاط رجل فوق رجل ويتكيف في قارو ايا طاحت طيارة قريب ليه…كي جات الصحافة تسالو كيفاش الحادثة المسكين من الخلعة بزاف قالهم كنت نسرح بالطيارة و حاط قارو فوق قارو ونتكيف في رجلي .لقيت النعاج طاحو.,joke
التوانسة من كثر البخل يسلموا على بعضهم بالحواجب .. إي هكاكة كيما عملت إنت توه بالضبط.,joke
قالك واحد النهار واد الجابوني هو ماصو و المالوفري تاعه جزايري  قالك الجابوني بدا يخدم والمالوفري الجزايري يجيبلو فالصوالح..   قالك الماسو الجابوني طاح من السلوم قالك وعاود ولى يخدم  ايا المالوفري تاعنا راح عند الطبيب  وقالو  جيت عندك باش تعطيني مالادي تاع الخلعة .,joke
غبي اشترى شامبو أبيض، تسبّح في نص، والنص الثاني سوّى فيه شكشوكة.,joke
خياط والده مات ماشي في الجنازة يقول الضم.,not_joke
فرخة انتحرت وكتبت في وصيتها قبل ما تموت ماجي سارت أهم مني.,not_joke
* مرة إتنين مساطيل واحد بيقول التانى هما القدماء المصرين بنوا الهرم فى اد ايه .. قاله 50 سنة قاله ياه ليه ؟ قاله اصل كل ما يرصوا حجرين الحكومة تكبس عليهم,joke
نكت مضحكة قصيرة,not_joke
مدرس في اللغة العربية سأل زوجته، ماذا تعرفين عن الصرف والنحو، قالت له اصرف فلوسك علي النحو اللي يرضيني، إبليس جاتله جلطة من الرد.,joke
بدوية اشترى لها زوجها موبايل، راحت هي على السوق في الصبح، قام رن عليها زوجها من وهو في الشغل قالها إيش رأيك في الموبايل الجديد، قالت له يخبل، بس كيف دريت إني في السوق.,not_joke
